id,user_id,recipe_id,type,timestamp,metadata_json
int-4ab1f3763c,chefkaran,veg-burrito-6cf355,attempt,2025-11-06T04:39:14.797353Z,"{""success"": true, ""time_taken_minutes"": 85}"
int-4b03521689,foodhunter,chole-masala-ae1f80,view,2025-09-28T04:39:11.173131Z,"{""device"": ""mobile""}"
int-4b179f3af0,butterchickenboss_1799,veg-burrito-6cf355,view,2025-06-18T04:28:05.322648Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""social"", ""duration_seconds"": 44, ""scroll_depth"": 0.59}"
int-4b31747d66,rohan_kulkarni,khichdi-579735b9,view,2024-10-22T22:13:13.376410Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""internal"", ""duration_seconds"": 82, ""scroll_depth"": 0.85}"
int-4b8b545959,chefkaran,aloo-paratha-bf1ee3,like,2025-11-20T08:19:28.988778Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""suggested""}"
int-4bbbfb5cd0,aditya_patel,masala-dosa-686f99,view,2025-09-21T04:39:07.328663Z,"{""device"": ""mobile""}"
int-4c32ceeca3,butterchickenboss_0f29,khichdi-579735b9,view,2024-10-31T04:45:16.106982Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""internal"", ""duration_seconds"": 6, ""scroll_depth"": 0.9}"
int-4c607de172,chefkaran,veg-manchurian-gravy-ef8b2d,view,2025-11-20T09:00:12.988778Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""social"", ""duration_seconds"": 77, ""scroll_depth"": 0.82}"
int-4c92e29548,hana_suzuki,aloo-paratha-bf1ee3,view,2025-11-02T04:39:09.208214Z,"{""device"": ""desktop""}"
int-4c99edad2c,butterchickenboss_0f29,egg-fried-rice-4e1a1c,like,2024-10-31T05:31:10.106982Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-4cabd905ad,aditya_patel,chole-masala-ae1f80,attempt,2024-11-26T15:09:21.558778Z,"{""success"": true, ""notes"": """", ""device"": ""desktop"", ""platform"": ""web"", ""referrer"": ""search"", ""time_taken_minutes"": 96}"
int-4ccf4516dc,ananya_verma,veg-burrito-6cf355,like,2025-10-23T03:28:59.272902Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-4d178dfa33,butterchickenboss_1799,pasta-alfredo-5ee41e,attempt,2025-06-18T05:25:16.322648Z,"{""success"": true, ""notes"": """", ""device"": ""mobile"", ""platform"": ""ios"", ""referrer"": ""homepage"", ""time_taken_minutes"": 100}"
int-4d24057454,butterchickenboss_1799,paneer-butter-masala-bfdd32,rating,2025-09-11T04:39:02.969829Z,"{""rating"": 5}"
int-4d336d4129,butterchickenboss_1799,sweet-corn-soup-8fdb33,rating,2025-06-18T04:32:35.322648Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 5, ""referrer"": ""homepage"", ""sentiment"": ""positive""}"
int-4e92e6a446,ananya_verma,veg-hakka-noodles-c3398a,rating,2025-10-13T04:39:04.595487Z,"{""rating"": 3}"
int-4eb908875f,foodhunter,veg-hakka-noodles-c3398a,view,2025-01-25T14:27:12.190602Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 74, ""scroll_depth"": 0.5}"
int-4ecdd6bbef,butterchickenboss_0f29,chicken-biryani-f5bc51,view,2025-09-18T04:39:03.236871Z,"{""device"": ""desktop""}"
int-4ee655c03b,chefkaran,pav-bhaji-763435,like,2025-11-20T10:01:33.988778Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-4f36e6d154,hana_suzuki,pasta-alfredo-5ee41e,view,2025-09-24T04:39:13.474418Z,"{""device"": ""desktop""}"
int-4f47717b5f,butterchickenboss_0f29,sweet-corn-soup-8fdb33,like,2025-10-25T04:39:05.585024Z,{}
int-4f5bf2f56f,foodhunter,pasta-alfredo-5ee41e,view,2025-08-11T04:39:13.821850Z,"{""device"": ""desktop""}"
int-4fd1231153,ananya_verma,pasta-alfredo-5ee41e,attempt,2025-10-23T02:54:45.272902Z,"{""success"": false, ""notes"": """", ""device"": ""mobile"", ""platform"": ""ios"", ""referrer"": ""homepage"", ""time_taken_minutes"": 141}"
int-4fe35e71b2,butterchickenboss_1799,chocolate-cake-def45d,like,2025-08-31T04:39:16.320980Z,{}
int-502a5822b3,chefkaran,paneer-butter-masala-bfdd32,view,2025-10-23T04:39:02.256414Z,"{""device"": ""mobile""}"
int-50797fcb34,foodhunter,chicken-curry-fc9338,view,2025-07-31T04:39:12.862490Z,"{""device"": ""desktop""}"
int-50f67afca3,chefkaran_b038,kheer-3d540d,rating,2025-05-27T00:05:16.133895Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 5, ""referrer"": ""search"", ""sentiment"": ""positive""}"
int-511db41620,foodhunter,egg-fried-rice-4e1a1c,view,2025-08-11T04:39:12.114989Z,"{""device"": ""mobile""}"
int-51ea5e645e,butterchickenboss,idli-sambar-731a89,like,2025-07-15T05:29:31.853594Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""suggested""}"
int-52e1dc156d,ananya_verma,veg-hakka-noodles-c3398a,attempt,2025-10-23T03:46:13.272902Z,"{""success"": true, ""notes"": ""Used ghee instead of oil"", ""device"": ""mobile"", ""platform"": ""ios"", ""referrer"": ""social"", ""time_taken_minutes"": 167}"
int-534b99fecc,rohan_kulkarni,khichdi-579735b9,view,2024-10-22T22:18:56.376410Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 15, ""scroll_depth"": 0.37}"
int-537e82f268,butterchickenboss_1799,tomato-soup-5babd0,view,2025-08-01T04:39:05.919772Z,"{""device"": ""mobile""}"
int-53ac3b54a6,hana_suzuki,veg-burrito-6cf355,view,2025-11-23T04:39:14.251276Z,"{""device"": ""mobile""}"
int-53db5ec3ed,butterchickenboss_1799,aloo-paratha-bf1ee3,rating,2025-06-18T04:03:17.322648Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 4, ""referrer"": ""homepage"", ""sentiment"": ""positive""}"
int-53f9eb34ea,butterchickenboss,egg-fried-rice-4e1a1c,view,2025-10-03T04:39:12.144672Z,"{""device"": ""desktop""}"
int-541820b6f9,chefkaran_b038,tomato-soup-5babd0,rating,2025-05-26T22:11:04.133895Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 2, ""referrer"": ""search"", ""sentiment"": ""negative""}"
int-5422d3a4d9,chefkaran,tomato-soup-5babd0,like,2025-11-20T09:47:41.988778Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-54783ea412,chefkaran_b038,gulab-jamun-4235f8,view,2025-10-29T04:39:16.518809Z,"{""device"": ""mobile""}"
int-54d9a4beb1,chefkaran,masala-dosa-686f99,view,2025-09-26T04:39:07.478857Z,"{""device"": ""mobile""}"
int-54da8ae2b7,ananya_verma,kheer-3d540d,view,2025-10-23T01:05:57.272902Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""suggested"", ""duration_seconds"": 37, ""scroll_depth"": 0.85}"
int-5508331428,chefkaran_b038,idli-sambar-731a89,view,2025-08-24T04:39:08.259528Z,"{""device"": ""mobile""}"
int-561af2d99c,ananya_verma,pav-bhaji-763435,view,2025-10-23T02:23:21.272902Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 58, ""scroll_depth"": 0.4}"
int-561f71cbe3,butterchickenboss,pav-bhaji-763435,view,2025-10-05T04:39:09.582334Z,"{""device"": ""mobile""}"
int-56c0d04fb3,aditya_patel,chicken-biryani-f5bc51,like,2024-11-26T14:50:49.558778Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-571a58aa5c,ananya_verma,paneer-butter-masala-bfdd32,rating,2025-09-13T04:39:02.999790Z,"{""rating"": 5}"
int-575b3196a3,foodhunter,veg-burrito-6cf355,view,2025-07-28T04:39:14.534786Z,"{""device"": ""mobile""}"
int-57c579422e,butterchickenboss_1799,veg-hakka-noodles-c3398a,view,2025-06-18T03:11:51.322648Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""search"", ""duration_seconds"": 54, ""scroll_depth"": 0.54}"
int-57d0581fa0,butterchickenboss_1799,chicken-tacos-b3fa0d,rating,2025-06-18T05:11:31.322648Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 2, ""referrer"": ""search"", ""sentiment"": ""negative""}"
int-57def38c4e,rohan_kulkarni,masala-dosa-686f99,like,2025-10-05T04:39:07.725274Z,{}
int-57f2dc5b2d,ananya_verma,gulab-jamun-4235f8,like,2025-08-14T04:39:17.291450Z,{}
int-57fa4c400d,chefkaran,masala-dosa-686f99,like,2025-11-07T04:39:07.959835Z,{}
int-581bbe1e31,rohan_kulkarni,dal-tadka-789316,rating,2025-09-24T04:39:10.788948Z,"{""rating"": 3}"
int-58303f0f69,hana_suzuki,chicken-curry-fc9338,view,2025-09-07T04:39:13.077300Z,"{""device"": ""desktop""}"
int-595c2856a7,butterchickenboss,egg-fried-rice-4e1a1c,rating,2025-09-21T04:39:12.569848Z,"{""rating"": 5}"
int-59ce261f7d,butterchickenboss_0f29,khichdi-579735b9,rating,2025-08-03T04:39:02.163108Z,"{""rating"": 3}"
int-5a23df8df8,chefkaran,chicken-curry-fc9338,view,2025-11-20T08:35:15.988778Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""social"", ""duration_seconds"": 19, ""scroll_depth"": 0.38}"
int-5b671885ec,aditya_patel,egg-fried-rice-4e1a1c,view,2024-11-26T14:05:54.558778Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 42, ""scroll_depth"": 0.31}"
int-5b8215254d,butterchickenboss_1799,chole-masala-ae1f80,like,2025-09-05T04:39:11.885826Z,{}
int-5b82d4d405,rohan_kulkarni,tomato-soup-5babd0,attempt,2025-11-03T04:39:06.591793Z,"{""success"": true, ""time_taken_minutes"": 117}"
int-5bb3efd44b,butterchickenboss,gulab-jamun-4235f8,view,2025-08-15T04:39:17.019408Z,"{""device"": ""mobile""}"
int-5c01ca4480,butterchickenboss,paneer-butter-masala-bfdd32,view,2025-08-25T04:39:02.514469Z,"{""device"": ""desktop""}"
int-5c38d66d8f,foodhunter,veg-hakka-noodles-c3398a,rating,2025-01-25T12:36:11.190602Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 1, ""referrer"": ""homepage"", ""sentiment"": ""negative""}"
int-5c492820e1,ananya_verma,egg-fried-rice-4e1a1c,like,2025-10-23T00:17:19.272902Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-5cbaf25358,foodhunter,chole-masala-ae1f80,like,2025-10-11T04:39:11.859180Z,{}
int-5d31d329d7,butterchickenboss_0f29,pav-bhaji-763435,attempt,2025-08-30T04:39:10.009607Z,"{""success"": false, ""time_taken_minutes"": 50}"
int-5d4a83d76b,butterchickenboss_0f29,gulab-jamun-4235f8,attempt,2025-11-12T04:39:17.472070Z,"{""success"": true, ""time_taken_minutes"": 55}"
int-5d7100b74d,foodhunter,paneer-butter-masala-bfdd32,like,2025-11-25T04:39:02.668249Z,{}
int-5d8f51b078,chefkaran_b038,chicken-biryani-f5bc51,view,2025-11-05T04:39:03.362160Z,"{""device"": ""desktop""}"
int-5e02d8dae8,ananya_verma,veg-hakka-noodles-c3398a,like,2025-09-07T04:39:04.436178Z,{}
int-5e6e93ebd2,aditya_patel,gulab-jamun-4235f8,view,2025-10-17T04:39:16.627643Z,"{""device"": ""mobile""}"
int-5f4ca27e11,hana_suzuki,sweet-corn-soup-8fdb33,view,2025-08-17T04:39:05.437505Z,"{""device"": ""desktop""}"
int-5f4ff717ac,butterchickenboss_0f29,chole-masala-ae1f80,like,2025-09-28T04:39:11.779739Z,{}
int-5f7ecb5e00,butterchickenboss,pav-bhaji-763435,view,2025-08-01T04:39:09.486435Z,"{""device"": ""desktop""}"
int-5faf969200,rohan_kulkarni,chocolate-cake-def45d,rating,2025-10-29T04:39:16.401655Z,"{""rating"": 3}"
int-606c7fe3c9,chefkaran_b038,kheer-3d540d,like,2025-08-20T04:39:18.241281Z,{}
int-606c99f942,butterchickenboss_0f29,chocolate-cake-def45d,view,2025-08-28T04:39:15.529717Z,"{""device"": ""desktop""}"
int-60845d9e85,foodhunter,egg-fried-rice-4e1a1c,view,2025-08-22T04:39:12.065179Z,"{""device"": ""mobile""}"
int-60aa802865,butterchickenboss_0f29,veg-burrito-6cf355,view,2025-08-06T04:39:14.585424Z,"{""device"": ""desktop""}"
int-60c959bdc3,rohan_kulkarni,dal-tadka-789316,like,2025-11-01T04:39:10.485644Z,{}
int-60ee967815,chefkaran_b038,chicken-curry-fc9338,view,2025-08-01T04:39:13.287928Z,"{""device"": ""mobile""}"
int-610734bce1,chefkaran_b038,aloo-paratha-bf1ee3,view,2025-09-12T04:39:08.970300Z,"{""device"": ""desktop""}"
int-623ad47a08,chefkaran_b038,chole-masala-ae1f80,view,2025-08-09T04:39:11.070773Z,"{""device"": ""mobile""}"
int-62638758b4,hana_suzuki,aloo-paratha-bf1ee3,rating,2025-09-01T06:28:47.914573Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 3, ""referrer"": ""internal"", ""sentiment"": ""neutral""}"
int-6275d870fb,hana_suzuki,chicken-biryani-f5bc51,rating,2025-11-24T04:39:03.764171Z,"{""rating"": 4}"
int-627ccf527a,foodhunter,pav-bhaji-763435,rating,2025-01-25T13:14:13.190602Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 3, ""referrer"": ""search"", ""sentiment"": ""neutral""}"
int-62ad1a9be9,chefkaran_b038,pasta-alfredo-5ee41e,view,2025-05-26T23:05:50.133895Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 42, ""scroll_depth"": 0.76}"
int-632b898c3a,aditya_patel,sweet-corn-soup-8fdb33,view,2024-11-26T14:04:43.558778Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 6, ""scroll_depth"": 0.44}"
int-63681781b9,chefkaran_b038,veg-manchurian-gravy-ef8b2d,view,2025-09-02T04:39:04.741191Z,"{""device"": ""desktop""}"
int-63adcb1029,butterchickenboss_1799,dal-tadka-789316,view,2025-06-18T03:13:11.322648Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 38, ""scroll_depth"": 0.83}"
int-63b200091b,foodhunter,chicken-biryani-f5bc51,rating,2025-09-10T04:39:03.706625Z,"{""rating"": 5}"
int-64f0390ffa,hana_suzuki,chole-masala-ae1f80,like,2025-09-01T04:57:35.914573Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search""}"
int-64f05ca7e1,chefkaran_b038,idli-sambar-731a89,view,2025-08-21T04:39:08.414632Z,"{""device"": ""mobile""}"
int-64ffb3062b,chefkaran,paneer-butter-masala-bfdd32,view,2025-08-10T04:39:02.463245Z,"{""device"": ""mobile""}"
int-6522306f96,aditya_patel,veg-hakka-noodles-c3398a,view,2025-10-04T04:39:03.942140Z,"{""device"": ""mobile""}"
int-656d1fb1a9,foodhunter,chocolate-cake-def45d,attempt,2025-11-12T04:39:16.424794Z,"{""success"": false, ""time_taken_minutes"": 75}"
int-65bc018474,foodhunter,gulab-jamun-4235f8,view,2025-08-27T04:39:16.906218Z,"{""device"": ""desktop""}"
int-663d8deae7,butterchickenboss_0f29,dal-tadka-789316,view,2025-10-26T04:39:10.199758Z,"{""device"": ""mobile""}"
int-66a4141e0b,hana_suzuki,chole-masala-ae1f80,view,2025-08-06T04:39:11.565974Z,"{""device"": ""desktop""}"
int-66a9498340,chefkaran,chole-masala-ae1f80,view,2025-11-20T10:18:34.988778Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""suggested"", ""duration_seconds"": 86, ""scroll_depth"": 0.44}"
int-66d66c20b8,ananya_verma,idli-sambar-731a89,view,2025-09-22T04:39:08.144027Z,"{""device"": ""mobile""}"
int-67a5ec3971,hana_suzuki,chicken-curry-fc9338,view,2025-10-02T04:39:13.022719Z,"{""device"": ""mobile""}"
int-67de53c4c8,rohan_kulkarni,dal-tadka-789316,view,2024-10-22T21:33:22.376410Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search"", ""duration_seconds"": 35, ""scroll_depth"": 0.28}"
int-67efb282a1,hana_suzuki,tomato-soup-5babd0,attempt,2025-10-03T04:39:06.621337Z,"{""success"": false, ""time_taken_minutes"": 56}"
int-687e10c0db,chefkaran,chole-masala-ae1f80,view,2025-11-20T04:39:11.095276Z,"{""device"": ""mobile""}"
int-68c07fc08e,butterchickenboss,paneer-butter-masala-bfdd32,view,2025-07-15T05:57:55.853594Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""internal"", ""duration_seconds"": 77, ""scroll_depth"": 0.51}"
int-68d897cd8f,hana_suzuki,veg-manchurian-gravy-ef8b2d,view,2025-09-01T02:35:49.914573Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""internal"", ""duration_seconds"": 32, ""scroll_depth"": 0.37}"
int-68f7f7a86f,chefkaran_b038,idli-sambar-731a89,view,2025-09-29T04:39:08.586586Z,"{""device"": ""mobile""}"
int-696564010f,foodhunter,egg-fried-rice-4e1a1c,view,2025-10-15T04:39:12.283521Z,"{""device"": ""mobile""}"
int-6999e2c012,chefkaran_b038,chicken-biryani-f5bc51,view,2025-09-13T04:39:03.260120Z,"{""device"": ""mobile""}"
int-6a167c3280,aditya_patel,egg-fried-rice-4e1a1c,like,2025-11-23T04:39:12.366111Z,{}
int-6a7be69c08,chefkaran_b038,kheer-3d540d,like,2025-11-02T04:39:18.317494Z,{}
int-6ae659a27e,butterchickenboss_1799,chicken-tacos-b3fa0d,rating,2025-06-18T02:12:27.322648Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 4, ""referrer"": ""suggested"", ""sentiment"": ""positive""}"
int-6af4868c0e,chefkaran_b038,kheer-3d540d,view,2025-10-02T04:39:17.882934Z,"{""device"": ""mobile""}"
int-6afc994e6d,butterchickenboss_1799,sweet-corn-soup-8fdb33,view,2025-08-14T04:39:05.384126Z,"{""device"": ""desktop""}"
int-6b045b5eb5,chefkaran,chole-masala-ae1f80,view,2025-11-20T08:28:57.988778Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""homepage"", ""duration_seconds"": 9, ""scroll_depth"": 0.85}"
int-6b0b40ce79,butterchickenboss_1799,paneer-butter-masala-bfdd32,view,2025-07-29T04:39:02.282333Z,"{""device"": ""desktop""}"
int-6b392efd94,hana_suzuki,veg-burrito-6cf355,like,2025-09-01T04:50:52.914573Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-6ba0308f3a,butterchickenboss_0f29,chocolate-cake-def45d,view,2025-10-15T04:39:15.887508Z,"{""device"": ""mobile""}"
int-6c0d1c2164,foodhunter,idli-sambar-731a89,view,2025-01-25T12:56:24.190602Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""homepage"", ""duration_seconds"": 9, ""scroll_depth"": 0.44}"
int-6c123df5eb,foodhunter,pasta-alfredo-5ee41e,like,2025-11-11T04:39:13.974132Z,{}
int-6c89199f2a,chefkaran,egg-fried-rice-4e1a1c,like,2025-11-20T11:15:03.988778Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""homepage""}"
int-6c92078e4a,aditya_patel,egg-fried-rice-4e1a1c,view,2024-11-26T15:32:25.558778Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""internal"", ""duration_seconds"": 60, ""scroll_depth"": 0.99}"
int-6d144d1588,ananya_verma,masala-dosa-686f99,view,2025-10-23T02:27:01.272902Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 20, ""scroll_depth"": 0.54}"
int-6d7a50e76f,ananya_verma,dal-tadka-789316,rating,2025-07-30T04:39:10.638583Z,"{""rating"": 4}"
int-6dd798725a,rohan_kulkarni,khichdi-579735b9,view,2025-07-30T04:39:01.741671Z,"{""device"": ""desktop""}"
int-6dea1e1b94,butterchickenboss_0f29,pasta-alfredo-5ee41e,view,2025-10-22T04:39:13.748581Z,"{""device"": ""desktop""}"
int-6e49b902dc,butterchickenboss,pasta-alfredo-5ee41e,view,2025-08-15T04:39:13.723458Z,"{""device"": ""mobile""}"
int-6e63b4923e,chefkaran_b038,aloo-paratha-bf1ee3,rating,2025-05-26T21:56:06.133895Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 2, ""referrer"": ""search"", ""sentiment"": ""negative""}"
int-6ec2c68720,butterchickenboss_1799,pav-bhaji-763435,view,2025-11-16T04:39:09.510601Z,"{""device"": ""desktop""}"
int-6eda95d020,aditya_patel,chole-masala-ae1f80,rating,2025-10-12T04:39:11.948996Z,"{""rating"": 5}"
int-6f5a017ce2,butterchickenboss_1799,chicken-tacos-b3fa0d,view,2025-10-19T04:39:15.057485Z,"{""device"": ""desktop""}"
int-6f999d34ab,chefkaran_b038,chocolate-cake-def45d,view,2025-09-04T04:39:16.166868Z,"{""device"": ""mobile""}"
int-70c98c2219,rohan_kulkarni,chicken-tacos-b3fa0d,like,2025-09-17T04:39:15.216490Z,{}
int-7141c2e4ac,chefkaran_b038,chicken-biryani-f5bc51,like,2025-05-26T20:43:42.133895Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search""}"
int-717d6f6604,butterchickenboss_1799,kheer-3d540d,view,2025-08-07T04:39:17.910932Z,"{""device"": ""desktop""}"
int-71bfe4386e,chefkaran,chicken-tacos-b3fa0d,view,2025-09-23T04:39:15.110466Z,"{""device"": ""mobile""}"
int-7209d7ac1b,foodhunter,chicken-curry-fc9338,view,2025-01-25T13:49:57.190602Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""internal"", ""duration_seconds"": 43, ""scroll_depth"": 0.78}"
int-72808b08a2,butterchickenboss_0f29,egg-fried-rice-4e1a1c,view,2024-10-31T06:54:07.106982Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 84, ""scroll_depth"": 0.91}"
int-72ec96c583,aditya_patel,kheer-3d540d,rating,2024-11-26T16:09:24.558778Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 4, ""referrer"": ""social"", ""sentiment"": ""positive""}"
int-73bc61d388,foodhunter,gulab-jamun-4235f8,view,2025-01-25T13:01:51.190602Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""social"", ""duration_seconds"": 88, ""scroll_depth"": 0.35}"
int-73c571f358,chefkaran_b038,chocolate-cake-def45d,view,2025-08-10T04:39:15.718621Z,"{""device"": ""mobile""}"
int-742e81705a,foodhunter,dal-tadka-789316,like,2025-08-17T04:39:10.434408Z,{}
int-74ce5ca5d7,butterchickenboss,idli-sambar-731a89,view,2025-11-02T04:39:08.310852Z,"{""device"": ""mobile""}"
int-74f0e540cd,rohan_kulkarni,tomato-soup-5babd0,view,2024-10-22T20:55:48.376410Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search"", ""duration_seconds"": 25, ""scroll_depth"": 0.88}"
int-752931dcd3,butterchickenboss,chicken-curry-fc9338,view,2025-07-15T05:19:46.853594Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""suggested"", ""duration_seconds"": 5, ""scroll_depth"": 0.56}"
int-75f40c2361,foodhunter,pasta-alfredo-5ee41e,view,2025-11-02T04:39:13.576045Z,"{""device"": ""desktop""}"
int-76ea9d5a4a,ananya_verma,tomato-soup-5babd0,view,2025-08-30T04:39:06.021398Z,"{""device"": ""desktop""}"
int-76edf79656,butterchickenboss_1799,dal-tadka-789316,rating,2025-06-18T03:31:04.322648Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 4, ""referrer"": ""search"", ""sentiment"": ""positive""}"
int-771db4f197,aditya_patel,veg-hakka-noodles-c3398a,view,2025-07-30T04:39:04.206236Z,"{""device"": ""mobile""}"
int-7798ffa12d,chefkaran_b038,chicken-tacos-b3fa0d,rating,2025-10-23T04:39:15.390605Z,"{""rating"": 4}"
int-77d1be0577,foodhunter,tomato-soup-5babd0,like,2025-09-14T04:39:06.410903Z,{}
int-77f524ac47,hana_suzuki,gulab-jamun-4235f8,like,2025-08-04T04:39:17.323883Z,{}
int-785116ab22,chefkaran_b038,chicken-tacos-b3fa0d,view,2025-08-23T04:39:15.136285Z,"{""device"": ""desktop""}"
int-78621042cd,aditya_patel,chicken-curry-fc9338,like,2024-11-26T12:07:13.558778Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-78cd774327,foodhunter,khichdi-579735b9,view,2025-09-30T04:39:01.633458Z,"{""device"": ""desktop""}"
int-78d7282c22,ananya_verma,kheer-3d540d,rating,2025-09-18T04:39:18.400922Z,"{""rating"": 4}"
int-79092a5cec,chefkaran_b038,aloo-paratha-bf1ee3,like,2025-05-26T22:13:44.133895Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""social""}"
int-792c799016,rohan_kulkarni,pav-bhaji-763435,rating,2025-10-22T04:39:09.876937Z,"{""rating"": 4}"
int-79c935c0af,rohan_kulkarni,chocolate-cake-def45d,view,2025-09-30T04:39:15.963953Z,"{""device"": ""desktop""}"
int-7a0ad3871c,butterchickenboss_1799,sweet-corn-soup-8fdb33,view,2025-06-18T03:01:20.322648Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 42, ""scroll_depth"": 0.66}"
int-7a1a9282f5,chefkaran,idli-sambar-731a89,view,2025-10-02T04:39:08.500661Z,"{""device"": ""desktop""}"
int-7a2080cd28,butterchickenboss_0f29,chocolate-cake-def45d,view,2024-10-31T05:39:02.106982Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 37, ""scroll_depth"": 0.26}"
int-7a363cc5d5,hana_suzuki,idli-sambar-731a89,rating,2025-09-01T06:45:38.914573Z,"{""platform"": ""web"", ""device"": ""desktop"", ""rating"": 3, ""referrer"": ""suggested"", ""sentiment"": ""neutral""}"
int-7aa5c1e74f,rohan_kulkarni,khichdi-579735b9,view,2025-09-13T04:39:01.500454Z,"{""device"": ""desktop""}"
int-7ab59e6347,butterchickenboss_0f29,aloo-paratha-bf1ee3,view,2024-10-31T05:48:53.106982Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 20, ""scroll_depth"": 0.89}"
int-7b55e3f298,rohan_kulkarni,pasta-alfredo-5ee41e,like,2025-09-15T04:39:13.872165Z,{}
int-7b6977cd8f,chefkaran_b038,chocolate-cake-def45d,view,2025-10-13T04:39:15.649713Z,"{""device"": ""mobile""}"
int-7b9db71ef4,chefkaran_b038,veg-manchurian-gravy-ef8b2d,view,2025-11-06T04:39:04.922040Z,"{""device"": ""mobile""}"
int-7bc103a05d,butterchickenboss_1799,chole-masala-ae1f80,rating,2025-06-18T05:19:21.322648Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 1, ""referrer"": ""suggested"", ""sentiment"": ""negative""}"
int-7d1ed7e16b,hana_suzuki,veg-manchurian-gravy-ef8b2d,attempt,2025-09-01T03:33:37.914573Z,"{""success"": true, ""notes"": """", ""device"": ""mobile"", ""platform"": ""ios"", ""referrer"": ""homepage"", ""time_taken_minutes"": 103}"
