record,reasons
"{'description': 'Kheer (Rice Pudding) viewed by currymaster on ios', 'type': 'view', 'timestamp': '2025-04-02T10:37:02.606006Z', 'id': 'int-79a3502413', 'recipe_id': 'kheer-76032e', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 27, 'scroll_depth': 0.9}, 'session_id': 'sess-2bfd47de4a', 'user_id': 'currymaster'}",['duplicate_id']
"{'description': 'Dal Tadka (Yellow Lentils with Tadka) viewed by noodleninja on android', 'type': 'view', 'timestamp': '2025-08-13T14:52:55.716277Z', 'id': 'int-7a029feddc', 'recipe_id': 'dal-tadka-3ff42f', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 50, 'scroll_depth': 0.36}, 'session_id': 'sess-8bf882e993', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-11-02T04:30:38.259741Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-7ac13f65e8', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Home-style Chicken Curry'}",['duplicate_id']
"{'timestamp': '2025-11-03T04:30:30.896757Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-7b05818fb8', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Masala Dosa with Potato Masala'}",['duplicate_id']
"{'timestamp': '2025-10-12T04:30:31.019979Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-7b988678b9', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Masala Dosa with Potato Masala'}",['duplicate_id']
"{'timestamp': '2025-09-03T04:30:42.711746Z', 'metadata': {'success': True, 'time_taken_minutes': 109}, 'type': 'attempt', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-7b9a6fce64', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a attempted Chocolate Cake (One Bowl) (success)'}",['duplicate_id']
"{'description': 'Veg Hakka Noodles viewed by meera_nair on web', 'type': 'view', 'timestamp': '2025-11-09T03:07:04.655356Z', 'id': 'int-7be5149f9e', 'recipe_id': 'veg-hakka-noodles-8d614e', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'search', 'duration_seconds': 5, 'scroll_depth': 0.69}, 'session_id': 'sess-0f122bb5fc', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-09-14T04:30:41.278432Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-7bee4635fe', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Chicken Tacos'}",['duplicate_id']
"{'timestamp': '2025-08-02T04:30:26.801530Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-7c1b3820fc', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-08-24T04:30:25.379742Z', 'metadata': {'success': True, 'time_taken_minutes': 74}, 'type': 'attempt', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-7c1d25051f', 'user_id': 'currymaster', 'description': 'currymaster attempted Chicken Biryani (Dum Style) (success)'}",['duplicate_id']
"{'timestamp': '2025-11-16T04:30:26.575469Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-7c2d7fe958', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh rated Veg Hakka Noodles 3 stars'}",['duplicate_id']
"{'timestamp': '2025-07-28T04:30:38.299819Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-7c5fac2f67', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Home-style Chicken Curry'}",['duplicate_id']
"{'timestamp': '2025-09-15T04:30:30.421371Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-7c6a07fa35', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma liked Tomato Basil Soup'}",['duplicate_id']
"{'description': 'noodleninja_15f1 liked Chole Masala', 'type': 'like', 'timestamp': '2025-05-12T23:33:09.544459Z', 'id': 'int-7c85d32ecd', 'recipe_id': 'chole-masala-4e3599', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage'}, 'session_id': 'sess-8995a6f59a', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'description': 'Kheer (Rice Pudding) viewed by currymaster on web', 'type': 'view', 'timestamp': '2025-04-02T12:27:49.606006Z', 'id': 'int-7ca64dd4fb', 'recipe_id': 'kheer-76032e', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'social', 'duration_seconds': 20, 'scroll_depth': 0.29}, 'session_id': 'sess-be1ff2cee2', 'user_id': 'currymaster'}",['duplicate_id']
"{'timestamp': '2025-10-16T04:30:31.862652Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-7da7f444e3', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Idli with Sambar'}",['duplicate_id']
"{'timestamp': '2025-09-26T04:30:23.115366Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-7dbad05a5e', 'user_id': 'tandooritiger', 'description': 'tandooritiger liked Khichdi'}",['duplicate_id']
"{'description': 'meera_nair rated Khichdi 4 stars', 'type': 'rating', 'timestamp': '2025-11-09T03:10:15.655356Z', 'id': 'int-7df9edc9c7', 'recipe_id': 'khichdi-4a02f193', 'metadata': {'platform': 'ios', 'device': 'mobile', 'rating': 4, 'referrer': 'homepage', 'sentiment': 'positive'}, 'session_id': 'sess-0f122bb5fc', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-10-04T04:30:24.613986Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-7e529b0504', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'description': 'Pav Bhaji viewed by rohan_kulkarni on android', 'type': 'view', 'timestamp': '2025-03-30T02:49:51.126374Z', 'id': 'int-7e68d6e09a', 'recipe_id': 'pav-bhaji-86fc2e', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'internal', 'duration_seconds': 17, 'scroll_depth': 0.92}, 'session_id': 'sess-bf4ba1e1d4', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-10-04T04:30:33.816558Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-7ee7977c42', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Pav Bhaji'}",['duplicate_id']
"{'timestamp': '2025-08-18T04:30:27.643046Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-7ef6fa3adf', 'user_id': 'omar_hassan', 'description': 'omar_hassan liked Veg Manchurian (Gravy)'}",['duplicate_id']
"{'description': 'Chole Masala viewed by omar_hassan on android', 'type': 'view', 'timestamp': '2024-11-19T11:57:26.480752Z', 'id': 'int-7f0201fc27', 'recipe_id': 'chole-masala-4e3599', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 25, 'scroll_depth': 0.62}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'timestamp': '2025-10-04T04:30:34.809995Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-7f087adf98', 'user_id': 'noodleninja', 'description': 'noodleninja liked Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'description': 'Tomato Basil Soup viewed by noodleninja_15f1 on ios', 'type': 'view', 'timestamp': '2025-05-13T01:25:22.544459Z', 'id': 'int-7f1a23d4b8', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 59, 'scroll_depth': 0.67}, 'session_id': 'sess-948124d29d', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'timestamp': '2025-10-13T04:30:27.061502Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-7fca5852c3', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'description': 'Masala Dosa with Potato Masala viewed by priya_deshmukh on android', 'type': 'view', 'timestamp': '2025-04-26T09:26:37.037727Z', 'id': 'int-800fa86aaf', 'recipe_id': 'masala-dosa-87c68c', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 22, 'scroll_depth': 0.48}, 'session_id': 'sess-57a15620fe', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'description': 'priya_deshmukh rated Chocolate Cake (One Bowl) 1 stars', 'type': 'rating', 'timestamp': '2025-04-26T07:50:43.037727Z', 'id': 'int-800ffeaa4c', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'web', 'device': 'tablet', 'rating': 1, 'referrer': 'homepage', 'sentiment': 'negative'}, 'session_id': 'sess-f31754ad15', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'description': 'Veg Burrito viewed by omar_hassan on web', 'type': 'view', 'timestamp': '2024-11-19T10:47:30.480752Z', 'id': 'int-802fe042a6', 'recipe_id': 'veg-burrito-d6c1f6', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'homepage', 'duration_seconds': 45, 'scroll_depth': 0.44}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'description': 'Veg Burrito viewed by rohan_kulkarni on web', 'type': 'view', 'timestamp': '2025-03-30T03:18:51.126374Z', 'id': 'int-804581858e', 'recipe_id': 'veg-burrito-d6c1f6', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'search', 'duration_seconds': 18, 'scroll_depth': 0.98}, 'session_id': 'sess-cea3423807', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-11-25T04:30:23.839179Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'paneer-butter-masala-5f759d', 'id': 'int-804aa237f1', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Paneer Butter Masala'}",['duplicate_id']
"{'timestamp': '2025-11-23T04:30:24.307923Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-80cbefb115', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'timestamp': '2025-09-27T04:30:39.055614Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-81330f62bf', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Pasta Alfredo'}",['duplicate_id']
"{'timestamp': '2025-08-24T04:30:31.727867Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-8176a24410', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Idli with Sambar'}",['duplicate_id']
"{'description': 'aarav_sharma attempted Tomato Basil Soup (success)', 'type': 'attempt', 'timestamp': '2024-11-15T04:15:24.195091Z', 'id': 'int-81bcb28c58', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'success': True, 'notes': '', 'device': 'mobile', 'platform': 'android', 'referrer': 'search', 'time_taken_minutes': 106}, 'session_id': 'sess-19953db438', 'user_id': 'aarav_sharma'}",['duplicate_id']
"{'description': 'Idli with Sambar viewed by omar_hassan on android', 'type': 'view', 'timestamp': '2024-11-19T12:12:39.480752Z', 'id': 'int-81fb9d75ad', 'recipe_id': 'idli-sambar-95c3a4', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 47, 'scroll_depth': 0.37}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'timestamp': '2025-10-20T04:30:25.822807Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-8215da4873', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Veg Hakka Noodles'}",['duplicate_id']
"{'description': 'Tomato Basil Soup viewed by omar_hassan on android', 'type': 'view', 'timestamp': '2024-11-19T12:25:44.480752Z', 'id': 'int-821931f3a9', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 44, 'scroll_depth': 0.55}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'timestamp': '2025-10-20T04:30:44.161946Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-8255bdb83b', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh liked Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-08-26T04:30:28.481497Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-8264063543', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Sweet Corn Soup'}",['duplicate_id']
"{'timestamp': '2025-09-15T04:30:36.845548Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-82ca5fbef7', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-11-18T04:30:42.343422Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-82e0c3651b', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a liked Chocolate Cake (One Bowl)'}",['duplicate_id']
"{'description': 'Veg Manchurian (Gravy) viewed by priya_deshmukh on ios', 'type': 'view', 'timestamp': '2025-04-26T06:54:28.037727Z', 'id': 'int-82f6394f66', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 49, 'scroll_depth': 0.67}, 'session_id': 'sess-36039895d7', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by noodleninja_8a8a on ios', 'type': 'view', 'timestamp': '2025-04-18T08:40:13.765033Z', 'id': 'int-841b6ceedc', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 57, 'scroll_depth': 0.5}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-10-03T04:30:29.582231Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-846e4c35e6', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-10-08T04:30:23.352958Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-84cdbb9831', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a rated Khichdi 5 stars'}",['duplicate_id']
"{'timestamp': '2025-08-07T04:30:38.619308Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-84d60b524e', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Home-style Chicken Curry'}",['duplicate_id']
"{'description': 'noodleninja_15f1 liked Chicken Biryani (Dum Style)', 'type': 'like', 'timestamp': '2025-05-12T23:08:45.544459Z', 'id': 'int-85908dcc1b', 'recipe_id': 'chicken-biryani-949171', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage'}, 'session_id': 'sess-ab6e4f5d9d', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'timestamp': '2025-09-03T04:30:36.959954Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-85cedb6545', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-09-12T04:30:32.895330Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-8654c88edf', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Aloo Paratha'}",['duplicate_id']
"{'timestamp': '2025-09-24T04:30:41.890011Z', 'metadata': {'success': True, 'time_taken_minutes': 57}, 'type': 'attempt', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-86a864e450', 'user_id': 'meera_nair', 'description': 'meera_nair attempted Chicken Tacos (success)'}",['duplicate_id']
"{'description': 'Tomato Basil Soup viewed by noodleninja on ios', 'type': 'view', 'timestamp': '2025-08-13T13:54:20.716277Z', 'id': 'int-86e62beeba', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 90, 'scroll_depth': 0.78}, 'session_id': 'sess-f5d52df7bf', 'user_id': 'noodleninja'}",['duplicate_id']
"{'description': 'priya_deshmukh liked Chocolate Cake (One Bowl)', 'type': 'like', 'timestamp': '2025-04-26T10:23:42.037727Z', 'id': 'int-87bba8c1f2', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'social'}, 'session_id': 'sess-a74a7c09f0', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'timestamp': '2025-09-02T04:30:31.390367Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-87e68449fc', 'user_id': 'noodleninja', 'description': 'noodleninja rated Masala Dosa with Potato Masala 5 stars'}",['duplicate_id']
"{'timestamp': '2025-08-18T04:30:38.076973Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-87ecf30959', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Home-style Chicken Curry'}",['duplicate_id']
"{'timestamp': '2025-08-27T04:30:27.122756Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-87f92189d7', 'user_id': 'currymaster', 'description': 'currymaster viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'description': 'priya_deshmukh rated Home-style Chicken Curry 2 stars', 'type': 'rating', 'timestamp': '2025-04-26T08:08:52.037727Z', 'id': 'int-88049984d6', 'recipe_id': 'chicken-curry-9bf96a', 'metadata': {'platform': 'web', 'device': 'desktop', 'rating': 2, 'referrer': 'suggested', 'sentiment': 'negative'}, 'session_id': 'sess-0544e75be2', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'description': 'tandooritiger rated Home-style Chicken Curry 3 stars', 'type': 'rating', 'timestamp': '2025-07-24T09:16:42.004880Z', 'id': 'int-8852cd636d', 'recipe_id': 'chicken-curry-9bf96a', 'metadata': {'platform': 'android', 'device': 'mobile', 'rating': 3, 'referrer': 'homepage', 'sentiment': 'neutral'}, 'session_id': 'sess-64fe0d8a87', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'timestamp': '2025-11-02T04:30:42.674397Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-88619d00ff', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni rated Chocolate Cake (One Bowl) 5 stars'}",['duplicate_id']
"{'timestamp': '2025-10-28T04:30:26.739386Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-88e176f434', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-10-29T04:30:27.826935Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-89127d8592', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a liked Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-09-19T04:30:36.702979Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-89412c386a', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-11-22T04:30:30.927457Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-8959d6ddd8', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Masala Dosa with Potato Masala'}",['duplicate_id']
"{'timestamp': '2025-10-28T04:30:29.551972Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-8995c65df6', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-11-08T04:30:39.842899Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-89fa98a8ed', 'user_id': 'omar_hassan', 'description': 'omar_hassan rated Pasta Alfredo 5 stars'}",['duplicate_id']
"{'timestamp': '2025-10-26T04:30:30.618106Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-8a02537fbd', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma rated Tomato Basil Soup 3 stars'}",['duplicate_id']
"{'description': 'noodleninja_15f1 rated Chole Masala 4 stars', 'type': 'rating', 'timestamp': '2025-05-12T23:26:26.544459Z', 'id': 'int-8a4c83b8c7', 'recipe_id': 'chole-masala-4e3599', 'metadata': {'platform': 'web', 'device': 'desktop', 'rating': 4, 'referrer': 'suggested', 'sentiment': 'positive'}, 'session_id': 'sess-ab6e4f5d9d', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'timestamp': '2025-09-09T04:30:32.063849Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-8ae39bbec7', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Idli with Sambar'}",['duplicate_id']
"{'description': 'Egg Fried Rice viewed by noodleninja on web', 'type': 'view', 'timestamp': '2025-08-13T14:10:52.716277Z', 'id': 'int-8b7abd6f92', 'recipe_id': 'egg-fried-rice-8c141f', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'suggested', 'duration_seconds': 41, 'scroll_depth': 0.82}, 'session_id': 'sess-262453ee30', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-10-16T04:30:37.693513Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-8b83fa3339', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Home-style Chicken Curry'}",['duplicate_id']
"{'timestamp': '2025-10-24T04:30:22.781809Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-8c156a43db', 'user_id': 'currymaster', 'description': 'currymaster viewed Khichdi'}",['duplicate_id']
"{'description': 'Paneer Butter Masala viewed by noodleninja_15f1 on ios', 'type': 'view', 'timestamp': '2025-05-13T00:18:06.544459Z', 'id': 'int-8c177688a1', 'recipe_id': 'paneer-butter-masala-5f759d', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 9, 'scroll_depth': 0.95}, 'session_id': 'sess-d86f9495f4', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'timestamp': '2025-08-16T04:30:31.807821Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-8c49be9c3e', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Idli with Sambar'}",['duplicate_id']
"{'timestamp': '2025-11-18T04:30:23.928765Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'paneer-butter-masala-5f759d', 'id': 'int-8c702df5a2', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma liked Paneer Butter Masala'}",['duplicate_id']
"{'timestamp': '2025-08-22T04:30:43.252351Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-8c7bc8825c', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-08-16T04:30:27.363130Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-8d3a95d12a', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-09-01T04:30:24.735890Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-8e70e9d7a6', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'timestamp': '2025-09-05T04:30:27.544989Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-8e8b629347', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-09-05T04:30:26.832737Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-8ee8ab0476', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-10-18T04:30:40.562786Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-burrito-d6c1f6', 'id': 'int-8f1be54fad', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 liked Veg Burrito'}",['duplicate_id']
"{'description': 'tandooritiger liked Tomato Basil Soup', 'type': 'like', 'timestamp': '2025-07-24T09:54:06.004880Z', 'id': 'int-8fa5bb65b4', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'search'}, 'session_id': 'sess-a5cacd0a2e', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'timestamp': '2025-09-23T04:30:31.521141Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-8fb014aaee', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Idli with Sambar'}",['duplicate_id']
"{'timestamp': '2025-09-08T04:30:45.644700Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'kheer-76032e', 'id': 'int-8ffda825e3', 'user_id': 'currymaster', 'description': 'currymaster rated Kheer (Rice Pudding) 3 stars'}",['duplicate_id']
